,id,member_id,ctime,note,ip_address,appcomponent,module,controller,do,lang_key,member_name
5009,5148,1,1412171909,Deleted Member(s): Josephcar,5.228.94.112,members,ajax,members,do_delete,,
5010,5149,1,1412171930,Deleted Member(s): Tiberius Claudius,5.228.94.112,members,ajax,members,do_delete,,
5011,5150,1,1412171943,Deleted Member(s): Adolf Shitler,5.228.94.112,members,ajax,members,do_delete,,
5012,5151,1,1412171976,Deleted Member(s): Rusty Shackleford.,5.228.94.112,members,ajax,members,do_delete,,
5013,5152,1,1412171984,Deleted Member(s): Uberuntermensch,5.228.94.112,members,ajax,members,do_delete,,
5014,5153,1,1412172011,Deleted Member(s): Sturmabteilungsmann,5.228.94.112,members,ajax,members,do_delete,,
5015,5154,1,1412172018,Deleted Member(s): Warsie,5.228.94.112,members,ajax,members,do_delete,,
5016,5155,1,1412399361,1 Member Registration Approved: blood over gold,5.228.94.112,members,ajax,members,do_validating,,
5017,5156,1,1412399389,1 Member Registration Approved: AmberNigger,5.228.94.112,members,ajax,members,do_validating,,
5018,5157,1,1412399407,1 Member Registration Approved: Valkynaz,5.228.94.112,members,ajax,members,do_validating,,
5019,5158,1,1412693736,Deleted Member(s): ytglmlfczybp,5.228.94.112,members,ajax,members,do_delete,,
5020,5159,1,1412693739,Deleted Member(s): callcSt,5.228.94.112,members,ajax,members,do_delete,,
5021,5160,1,1412693740,Deleted Member(s): vhmykhrojulq,5.228.94.112,members,ajax,members,do_delete,,
5022,5161,1,1412693743,Deleted Member(s): Damienlek,5.228.94.112,members,ajax,members,do_delete,,
5023,5162,1,1412693747,Deleted Member(s): acmhmljwanje,5.228.94.112,members,ajax,members,do_delete,,
5024,5163,1,1412693790,Edited Member 'Blondesuebian' account,5.228.94.112,members,members,members,member_edit,,
5025,5164,1,1412916889,1 Member Registration Approved: GottMitUns,5.228.94.112,members,ajax,members,do_validating,,
5026,5165,1,1412916895,Deleted Member(s): lwqsdjroqerq,5.228.94.112,members,ajax,members,do_delete,,
5027,5166,1,1412916897,Deleted Member(s): bewhdiyaktzf,5.228.94.112,members,ajax,members,do_delete,,
5028,5167,1,1412916899,Deleted Member(s): CharlesGege,5.228.94.112,members,ajax,members,do_delete,,
5029,5168,1,1412916904,Deleted Member(s): pwrfnlnfqo,5.228.94.112,members,ajax,members,do_delete,,
5030,5169,1,1413057280,1 Member Registration Approved: willers,5.228.94.112,members,ajax,members,do_validating,,
5031,5170,1,1413057296,1 Member Registration Denied: wfawuvmlde,5.228.94.112,members,ajax,members,do_validating,,
5032,5171,1,1413057314,1 Member Registration Denied: kbkbevckek,5.228.94.112,members,ajax,members,do_validating,,
5033,5172,1,1413057353,1 Member Registration Approved: talltree,5.228.94.112,members,ajax,members,do_validating,,
5034,5173,1,1413057376,1 Member Registration Approved: Rose Rose,5.228.94.112,members,ajax,members,do_validating,,
5035,5174,1,1413057384,Deleted Member(s): Immettywhinty,5.228.94.112,members,ajax,members,do_delete,,
5036,5175,1,1413149261,1 Member Registration Approved: ｉ’ｍ　ｇｏｉｎｇ　ｔｏ　ｒａｐｅ　ｙｏｕ,5.228.94.112,members,ajax,members,do_validating,,
5037,5176,1,1413319014,1 Member Registration Approved: Cidalgo,5.228.94.112,members,ajax,members,do_validating,,
5038,5177,1,1413319031,1 Member Registration Approved: Kingsley,5.228.94.112,members,ajax,members,do_validating,,
5039,5178,1,1413612364,1 Member Registration Approved: HenryDillman,5.228.94.112,members,ajax,members,do_validating,,
5040,5179,1,1413612384,1 Member Registration Approved: Syöpä &amp; Dietti,5.228.94.112,members,ajax,members,do_validating,,
5041,5180,1,1413612399,1 Member Registration Approved: throwaway1234,5.228.94.112,members,ajax,members,do_validating,,
5042,5181,1,1413612413,1 Member Registration Approved: ,5.228.94.112,members,ajax,members,do_validating,,
5043,5182,1,1413612435,1 Member Registration Approved: Tlaloc,5.228.94.112,members,ajax,members,do_validating,,
5044,5183,1,1413612453,1 Member Registration Approved: Yurimei,5.228.94.112,members,ajax,members,do_validating,,
5045,5184,1,1413612467,1 Member Registration Denied: bessiebh3,5.228.94.112,members,ajax,members,do_validating,,
5046,5185,1,1413612486,1 Member Registration Approved: Glenn,5.228.94.112,members,ajax,members,do_validating,,
5047,5186,1,1413612498,Deleted Member(s): UFkaCSmzjt,5.228.94.112,members,ajax,members,do_delete,,
5048,5187,1,1413612501,Deleted Member(s): JZwdDSbrro,5.228.94.112,members,ajax,members,do_delete,,
5049,5188,1,1413612504,Deleted Member(s): ArrimouckcoraYUHHMK,5.228.94.112,members,ajax,members,do_delete,,
5050,5189,1,1413612506,Deleted Member(s): XIywBAnunu,5.228.94.112,members,ajax,members,do_delete,,
5051,5190,1,1413612509,Deleted Member(s): Pairwersani,5.228.94.112,members,ajax,members,do_delete,,
5052,5191,1,1413612516,Deleted Member(s): fyjlbwidmsrf,5.228.94.112,members,ajax,members,do_delete,,
5053,5192,1,1413612520,Deleted Member(s): Alfredokisk,5.228.94.112,members,ajax,members,do_delete,,
5054,5193,1,1413612569,Deleted Member(s): talltree,5.228.94.112,members,ajax,members,do_delete,,
5055,5194,1,1413612577,Deleted Member(s): willers,5.228.94.112,members,ajax,members,do_delete,,
5056,5195,1,1413612592,Deleted Member(s): Valkynaz,5.228.94.112,members,ajax,members,do_delete,,
5057,5196,1,1413612635,Deleted Member(s): Celestia,5.228.94.112,members,ajax,members,do_delete,,
5058,5197,1,1413612647,Deleted Member(s): BananaManatee,5.228.94.112,members,ajax,members,do_delete,,
5059,5198,1,1413612663,Deleted Member(s): EnglishNationalSocialist,5.228.94.112,members,ajax,members,do_delete,,
5060,5199,1,1413749976,1 Member Registration Approved: Baron Ironside,5.228.94.112,members,ajax,members,do_validating,,
5061,5200,1,1413749981,Deleted Member(s): AQmwGQzhuj,5.228.94.112,members,ajax,members,do_delete,,
5062,5201,1,1413749983,Deleted Member(s): JHerrell,5.228.94.112,members,ajax,members,do_delete,,
5063,5202,1,1413749985,Deleted Member(s): JHeidenre,5.228.94.112,members,ajax,members,do_delete,,
5064,5203,1,1413749988,Deleted Member(s): YEusebio,5.228.94.112,members,ajax,members,do_delete,,
5065,5204,1,1413903102,Deleted Member(s): PQnvGTejyn,5.228.94.112,members,ajax,members,do_delete,,
5066,5205,1,1413903122,Edited Member 'Blutaar' account,5.228.94.112,members,members,members,member_edit,,
5067,5206,1,1413903158,1 Member Registration Approved: Brother_Henry,5.228.94.112,members,ajax,members,do_validating,,
5068,5207,1,1413903170,1 Member Registration Approved: Benimus,5.228.94.112,members,ajax,members,do_validating,,
5069,5208,1,1413903188,1 Member Registration Approved: Brownshirt,5.228.94.112,members,ajax,members,do_validating,,
5070,5209,1,1413903203,1 Member Registration Approved: Duce Winter,5.228.94.112,members,ajax,members,do_validating,,
5071,5210,1,1413979028,Deleted Member(s): AMerriman,5.228.94.112,members,ajax,members,do_delete,,
5072,5211,1,1413979031,Deleted Member(s): UnlimPaynolD,5.228.94.112,members,ajax,members,do_delete,,
5073,5212,1,1413979069,Edited Member 'NorthumbrianWisa' account,5.228.94.112,members,members,members,member_edit,,
5074,5213,1,1413981065,Edited Member 'Tlaloc' account,5.228.94.112,members,members,members,member_edit,,
5075,5214,7,1414256520,Edited Member 'Duce Winter' account,37.152.199.137,members,members,members,member_edit,,
5076,5215,1,1414268001,1 Member Registration Denied: Indexman,5.228.94.112,members,ajax,members,do_validating,,
5077,5216,1,1414268016,1 Member Registration Approved: KaizoXI,5.228.94.112,members,ajax,members,do_validating,,
5078,5217,1,1414268028,1 Member Registration Approved: GeneralplanOst,5.228.94.112,members,ajax,members,do_validating,,
5079,5218,1,1414268061,1 Member Registration Denied: MYZJ,5.228.94.112,members,ajax,members,do_validating,,
5080,5219,1,1414268068,Deleted Member(s): Reggieoa,5.228.94.112,members,ajax,members,do_delete,,
5081,5220,1,1414268068,Deleted Member(s): PEHL,5.228.94.112,members,ajax,members,do_delete,,
5082,5221,1,1414268070,Deleted Member(s): KLwlSPcrrz,5.228.94.112,members,ajax,members,do_delete,,
5083,5222,1,1414268076,Deleted Member(s): BCorrie,5.228.94.112,members,ajax,members,do_delete,,
5084,5223,1,1414413872,1 Member Registration Approved: Danneborger,5.228.94.112,members,ajax,members,do_validating,,
5085,5224,1,1414413887,1 Member Registration Approved: EasternGale,5.228.94.112,members,ajax,members,do_validating,,
5086,5225,1,1414413901,1 Member Registration Approved: Moose,5.228.94.112,members,ajax,members,do_validating,,
5087,5226,1,1414414098,1 Member Registration Denied: -EN-Eclatement,5.228.94.112,members,ajax,members,do_validating,,
5088,5227,1,1414414177,1 Member Registration Approved: clovasandriy,5.228.94.112,members,ajax,members,do_validating,,
5089,5228,1,1414414194,1 Member Registration Approved: -EN-Poulet_Curry,5.228.94.112,members,ajax,members,do_validating,,
5090,5229,1,1414414195,1 Member Registration Approved: EN-ElectrozeZ,5.228.94.112,members,ajax,members,do_validating,,
5091,5230,1,1414414197,1 Member Registration Approved: EN-Laitues,5.228.94.112,members,ajax,members,do_validating,,
5092,5231,1,1414414199,1 Member Registration Approved: EN-Naybu,5.228.94.112,members,ajax,members,do_validating,,
5093,5232,1,1414414412,Deleted Member(s): Benimus,5.228.94.112,members,ajax,members,do_delete,,
5094,5233,1,1414414420,Deleted Member(s): Brownshirt,5.228.94.112,members,ajax,members,do_delete,,
5095,5234,1,1414414428,Deleted Member(s): Brother_Henry,5.228.94.112,members,ajax,members,do_delete,,
5096,5235,1,1414414434,Deleted Member(s): Baron Ironside,5.228.94.112,members,ajax,members,do_delete,,
5097,5236,1,1414414440,Deleted Member(s): Yurimei,5.228.94.112,members,ajax,members,do_delete,,
5098,5237,1,1414414447,Deleted Member(s): throwaway1234,5.228.94.112,members,ajax,members,do_delete,,
5099,5238,1,1414414460,Deleted Member(s): Kingsley,5.228.94.112,members,ajax,members,do_delete,,
5100,5239,1,1414414496,Edited Member 'ClassicalThirdPositionist' account,5.228.94.112,members,members,members,member_edit,,
5101,5240,1,1414414509,Edited Member 'NorthumbrianWisa' account,5.228.94.112,members,members,members,member_edit,,
5102,5241,1,1414414520,Edited Member 'Tlaloc' account,5.228.94.112,members,members,members,member_edit,,
5103,5242,1,1414414524,Edited Member 'Duce Winter' account,5.228.94.112,members,members,members,member_edit,,
5104,5243,7,1414418106,Deleted Member(s): EN-ElectrozeZ,37.152.199.137,members,ajax,members,do_delete,,
5105,5244,7,1414418110,Deleted Member(s): EN-Laitues,37.152.199.137,members,ajax,members,do_delete,,
5106,5245,7,1414418115,Deleted Member(s): -EN-Poulet_Curry,37.152.199.137,members,ajax,members,do_delete,,
5107,5246,7,1414418122,Deleted Member(s): EN-Naybu,37.152.199.137,members,ajax,members,do_delete,,
5108,5247,1,1414523460,1 Member Registration Approved: GreyEye,5.228.94.112,members,ajax,members,do_validating,,
5109,5248,1,1414523480,1 Member Registration Approved: Four of Spades,5.228.94.112,members,ajax,members,do_validating,,
5110,5249,1,1414523498,1 Member Registration Denied: Razrubilvse,5.228.94.112,members,ajax,members,do_validating,,
5111,5250,1,1414523529,1 Member Registration Approved: Volkgenosse,5.228.94.112,members,ajax,members,do_validating,,
5112,5251,1,1414523537,Deleted Member(s): MatthewSl,5.228.94.112,members,ajax,members,do_delete,,
5113,5252,1,1414523541,Deleted Member(s): HBAGH,5.228.94.112,members,ajax,members,do_delete,,
5114,5253,1,1414559217,Deleted Member(s): warebowamet2907,5.228.94.112,members,ajax,members,do_delete,,
5115,5254,1,1414559221,Deleted Member(s): irbldbvsoske,5.228.94.112,members,ajax,members,do_delete,,
5116,5255,1,1414612765,1 Member Registration Denied: ATLVD,5.228.94.112,members,ajax,members,do_validating,,
5117,5256,1,1414612776,Deleted Member(s): yKyMzDqRnR,5.228.94.112,members,ajax,members,do_delete,,
5118,5257,1,1414683094,1 Member Registration Approved: Evgeniy_Zadida,5.228.94.112,members,ajax,members,do_validating,,
5119,5258,1,1414683106,1 Member Registration Approved: Acastus,5.228.94.112,members,ajax,members,do_validating,,
5120,5259,1,1414683118,1 Member Registration Approved: Carlista,5.228.94.112,members,ajax,members,do_validating,,
5121,5260,1,1414683123,Deleted Member(s): djzttndjawrj,5.228.94.112,members,ajax,members,do_delete,,
5122,5261,1,1414683126,Deleted Member(s): ucjuaxhionfw,5.228.94.112,members,ajax,members,do_delete,,
5123,5262,1,1414683133,Edited Member 'Volkgenosse' account,5.228.94.112,members,members,members,member_edit,,
5124,5263,1,1414683150,Edited Member 'Lord Crow' account,5.228.94.112,members,members,members,member_edit,,
5125,5264,1,1414683196,Edited Member 'Vanguardian' account,5.228.94.112,members,members,members,member_edit,,
5126,5265,1,1414683996,Edited Member 'EquestrianUnionOfFascists' account,5.228.94.112,members,members,members,member_edit,,
5127,5266,1,1414822803,Edited Member 'Carlista' account,5.228.94.112,members,members,members,member_edit,,
5128,5267,1,1414843396,Edited Member 'New Canadian Empire' account,5.228.94.112,members,members,members,member_edit,,
5129,5268,1,1415052435,Deleted Member(s): dcfxdluprhlz,5.228.94.112,members,ajax,members,do_delete,,
5130,5269,1,1415052439,Deleted Member(s): yrfvzihxncvq,5.228.94.112,members,ajax,members,do_delete,,
5131,5270,1,1415052456,Deleted Member(s): EquestrianUnionOfFascists,5.228.94.112,members,ajax,members,do_delete,,
5132,5271,1,1415052478,1 Member Registration Approved: EquestrianClassicalFascist,5.228.94.112,members,ajax,members,do_validating,,
5133,5272,1,1415052498,1 Member Registration Approved: ProperPolak,5.228.94.112,members,ajax,members,do_validating,,
5134,5273,1,1415052512,1 Member Registration Approved: AryanStorm92,5.228.94.112,members,ajax,members,do_validating,,
5135,5274,1,1415052536,1 Member Registration Denied: S4109,5.228.94.112,members,ajax,members,do_validating,,
5136,5275,1,1415052550,1 Member Registration Approved: NS Bollocks,5.228.94.112,members,ajax,members,do_validating,,
5137,5276,1,1415052562,Deleted Member(s): IronHands,5.228.94.112,members,ajax,members,do_delete,,
5138,5277,1,1415129182,Deleted Member(s): plererodz,5.228.94.112,members,ajax,members,do_delete,,
5139,5278,1,1415129227,1 Member Registration Approved: seaancsfo,5.228.94.112,members,ajax,members,do_validating,,
5140,5279,1,1415208903,Deleted Member(s): kadikoyger,5.228.94.112,members,ajax,members,do_delete,,
5141,5280,1,1415208906,Deleted Member(s): tyoyzxcppoxm,5.228.94.112,members,ajax,members,do_delete,,
5142,5281,1,1415208915,Edited Member 'NS Bollocks' account,5.228.94.112,members,members,members,member_edit,,
5143,5282,1,1415208929,Deleted Member(s): Topspaceget,5.228.94.112,members,ajax,members,do_delete,,
5144,5283,1,1415209386,1 Member Registration Approved: Hetman,5.228.94.112,members,ajax,members,do_validating,,
5145,5284,1,1415389999,1 Member Registration Approved: CassandraGemimi,5.228.94.112,members,ajax,members,do_validating,,
5146,5285,1,1415390005,Deleted Member(s): yhnadkhkwfyi,5.228.94.112,members,ajax,members,do_delete,,
5147,5286,1,1415390005,Deleted Member(s): Suergoshogs,5.228.94.112,members,ajax,members,do_delete,,
5148,5287,1,1415390008,Deleted Member(s): fantoniogvt,5.228.94.112,members,ajax,members,do_delete,,
5149,5288,1,1415390009,Deleted Member(s): vynoryrcdrom,5.228.94.112,members,ajax,members,do_delete,,
5150,5289,1,1415549695,1 Member Registration Denied: LZambrano,5.228.94.112,members,ajax,members,do_validating,,
5151,5290,1,1415549738,1 Member Registration Approved: Osterfeld,5.228.94.112,members,ajax,members,do_validating,,
5152,5291,1,1415549753,1 Member Registration Approved: ivanroll,5.228.94.112,members,ajax,members,do_validating,,
5153,5292,1,1415549782,1 Member Registration Approved: Anje,5.228.94.112,members,ajax,members,do_validating,,
5154,5293,1,1415549789,Deleted Member(s): GonzaloPi,5.228.94.112,members,ajax,members,do_delete,,
5155,5294,1,1415549792,Deleted Member(s): EMZLR,5.228.94.112,members,ajax,members,do_delete,,
5156,5295,1,1415549794,Deleted Member(s): jhnqydfx31,5.228.94.112,members,ajax,members,do_delete,,
5157,5296,1,1415549797,Deleted Member(s): YHsyQGxavv,5.228.94.112,members,ajax,members,do_delete,,
5158,5297,1,1415549798,Deleted Member(s): craigcf11,5.228.94.112,members,ajax,members,do_delete,,
5159,5298,1,1415549800,Deleted Member(s): Marionmr,5.228.94.112,members,ajax,members,do_delete,,
5160,5299,1,1415872575,1 Member Registration Denied: christikm16,5.228.94.112,members,ajax,members,do_validating,,
5161,5300,1,1415872589,1 Member Registration Approved: microconnections,5.228.94.112,members,ajax,members,do_validating,,
5162,5301,1,1415872604,1 Member Registration Denied: BBothwell,5.228.94.112,members,ajax,members,do_validating,,
5163,5302,1,1415872624,1 Member Registration Approved: thorsman,5.228.94.112,members,ajax,members,do_validating,,
5164,5303,1,1415872638,1 Member Registration Approved: Multicultural Paradise,5.228.94.112,members,ajax,members,do_validating,,
5165,5304,1,1415872647,Deleted Member(s): madgezu60,5.228.94.112,members,ajax,members,do_delete,,
5166,5305,1,1415872649,Deleted Member(s): izsfvdtiumty,5.228.94.112,members,ajax,members,do_delete,,
5167,5306,1,1415872699,Deleted Member(s): seaancsfo,5.228.94.112,members,ajax,members,do_delete,,
5168,5307,1,1415872711,Deleted Member(s): EquestrianClassicalFascist,5.228.94.112,members,ajax,members,do_delete,,
5169,5308,1,1415872722,Deleted Member(s): Evgeniy_Zadida,5.228.94.112,members,ajax,members,do_delete,,
5170,5309,1,1415872737,Deleted Member(s): GreyEye,5.228.94.112,members,ajax,members,do_delete,,
5171,5310,1,1415872743,Deleted Member(s): EasternGale,5.228.94.112,members,ajax,members,do_delete,,
5172,5311,1,1415872759,Deleted Member(s): Moose,5.228.94.112,members,ajax,members,do_delete,,
